state;date;primeira_dose;segunda_dose;terceira_dose
Amapa;17/02/2021;268;1504;0
Amapa;18/02/2021;949;1085;0
Amapa;19/02/2021;741;789;0
Amapa;20/02/2021;91;405;0
Amapa;21/02/2021;25;70;0
Amapa;22/02/2021;244;748;0
Amapa;23/02/2021;192;395;0
Amapa;24/02/2021;232;294;0
Amapa;25/02/2021;206;499;0
Amapa;26/02/2021;198;550;0
Amapa;27/02/2021;66;21;0
Amapa;28/02/2021;4;3;0
Amapa;01/03/2021;237;83;0
Amapa;02/03/2021;248;120;0
Amapa;03/03/2021;660;194;0
Amapa;04/03/2021;336;374;0
Amapa;05/03/2021;1148;306;0
Amapa;06/03/2021;105;25;0
Amapa;07/03/2021;9;19;0
Amapa;08/03/2021;690;107;0
Amapa;09/03/2021;810;118;0
Amapa;10/03/2021;829;383;0
Amapa;11/03/2021;1134;240;0
Amapa;12/03/2021;1537;179;0
Amapa;13/03/2021;214;1082;0
Amapa;14/03/2021;21;3;0
Amapa;15/03/2021;328;155;0
Amapa;16/03/2021;287;291;0
Amapa;17/03/2021;404;279;0
Amapa;18/03/2021;580;655;0
Amapa;19/03/2021;1119;218;0
Amapa;20/03/2021;887;71;0
Amapa;21/03/2021;23;0;0
Amapa;22/03/2021;2377;226;0
Amapa;23/03/2021;3386;240;0
Amapa;24/03/2021;3519;132;0
Amapa;25/03/2021;3955;169;0
Amapa;26/03/2021;1326;223;0
Amapa;27/03/2021;330;39;0
Amapa;28/03/2021;452;11;0
Amapa;29/03/2021;1014;382;0
Amapa;30/03/2021;699;660;0
Amapa;31/03/2021;891;360;0
Amapa;01/04/2021;1083;483;0
Amapa;02/04/2021;1471;509;0
Amapa;03/04/2021;1637;166;0
Amapa;04/04/2021;1661;56;0
Amapa;05/04/2021;1367;709;1
Amapa;06/04/2021;887;531;0
Amapa;07/04/2021;959;548;0
Amapa;08/04/2021;1198;932;0
Amapa;09/04/2021;2284;1172;0
Amapa;10/04/2021;2380;282;0
Amapa;11/04/2021;700;66;0
Amapa;12/04/2021;1069;791;0
Amapa;13/04/2021;1394;488;0
Amapa;14/04/2021;521;445;0
Amapa;15/04/2021;347;256;0
Amapa;16/04/2021;424;1383;0
Amapa;17/04/2021;131;307;0
Amapa;18/04/2021;332;173;0
Amapa;19/04/2021;1630;2419;0
Amapa;20/04/2021;798;1826;0
Amapa;21/04/2021;973;255;0
Amapa;22/04/2021;824;614;0
Amapa;23/04/2021;883;904;0
Amapa;24/04/2021;430;998;0
Amapa;25/04/2021;403;17;0
Amapa;26/04/2021;639;1471;0
Amapa;27/04/2021;637;868;0
Amapa;28/04/2021;828;446;0
Amapa;29/04/2021;365;411;0
Amapa;30/04/2021;494;231;0
Amapa;01/05/2021;587;32;0
Amapa;02/05/2021;169;451;0
Amapa;03/05/2021;690;453;0
Amapa;04/05/2021;1116;345;0
Amapa;05/05/2021;2164;269;0
Amapa;06/05/2021;1708;474;0
Amapa;07/05/2021;2803;656;0
Amapa;08/05/2021;1520;46;0
Amapa;09/05/2021;4;4;0
Amapa;10/05/2021;283;527;0
Amapa;11/05/2021;903;1454;0
Amapa;12/05/2021;2401;405;0
Amapa;13/05/2021;1970;184;0
Amapa;14/05/2021;1640;1961;0
Amapa;15/05/2021;182;6429;0
Amapa;16/05/2021;74;596;0
Amapa;17/05/2021;2055;302;0
Amapa;18/05/2021;3295;254;0
Amapa;19/05/2021;900;160;0
Amapa;20/05/2021;961;119;0
Amapa;21/05/2021;1716;202;0
Amapa;22/05/2021;398;123;0
Amapa;23/05/2021;15;2;0
Amapa;24/05/2021;1056;252;0
Amapa;25/05/2021;806;292;0
Amapa;26/05/2021;1622;181;0
Amapa;27/05/2021;1448;114;0
Amapa;28/05/2021;2085;130;0
Amapa;29/05/2021;1095;37;0
Amapa;30/05/2021;51;3;0
Amapa;31/05/2021;1510;187;0
Amapa;01/06/2021;1610;147;0
Amapa;02/06/2021;1124;229;0
Amapa;03/06/2021;327;47;0
Amapa;04/06/2021;1300;425;0
Amapa;05/06/2021;776;117;0
Amapa;06/06/2021;1105;12;0
Amapa;07/06/2021;2240;181;0
Amapa;08/06/2021;2459;133;0
Amapa;09/06/2021;2690;138;0
Amapa;10/06/2021;2531;181;0
Amapa;11/06/2021;6288;181;0
Amapa;12/06/2021;2573;61;0
Amapa;13/06/2021;359;5;0
Amapa;14/06/2021;3292;52;0
Amapa;15/06/2021;3365;91;0
Amapa;16/06/2021;4084;238;0
Amapa;17/06/2021;2970;282;0
Amapa;18/06/2021;2594;157;0
Amapa;19/06/2021;1550;888;0
Amapa;20/06/2021;270;5;0
Amapa;21/06/2021;2556;244;0
Amapa;22/06/2021;2590;457;0
Amapa;23/06/2021;4222;303;0
Amapa;24/06/2021;2536;515;0
Amapa;25/06/2021;2658;887;0
Amapa;26/06/2021;3173;1606;0
Amapa;27/06/2021;1870;92;0
Amapa;28/06/2021;3894;1178;0
Amapa;29/06/2021;3606;794;0
Amapa;30/06/2021;2406;1170;0
Amapa;01/07/2021;1625;812;0
Amapa;02/07/2021;2655;909;0
Amapa;03/07/2021;1884;527;0
Amapa;04/07/2021;243;151;0
Amapa;05/07/2021;2280;621;0
Amapa;06/07/2021;2599;602;0
Amapa;07/07/2021;3743;797;0
Amapa;08/07/2021;3703;647;0
Amapa;09/07/2021;3328;535;0
Amapa;10/07/2021;2062;369;0
Amapa;11/07/2021;9;0;0
Amapa;12/07/2021;2410;649;0
Amapa;13/07/2021;2856;784;0
Amapa;14/07/2021;2896;1264;0
Amapa;15/07/2021;3751;719;0
Amapa;16/07/2021;3043;567;0
Amapa;17/07/2021;2504;385;0
Amapa;18/07/2021;307;73;0
Amapa;19/07/2021;4406;573;0
Amapa;20/07/2021;4692;586;0
Amapa;21/07/2021;4680;532;0
Amapa;22/07/2021;4788;500;0
Amapa;23/07/2021;3798;723;0
Amapa;24/07/2021;3960;1220;0
Amapa;25/07/2021;679;156;0
Amapa;26/07/2021;4112;1237;0
Amapa;27/07/2021;4310;1308;0
Amapa;28/07/2021;3575;1477;0
Amapa;29/07/2021;3983;890;0
Amapa;30/07/2021;3283;1364;0
Amapa;31/07/2021;1806;1017;0
Amapa;01/08/2021;18;5;0
Amapa;02/08/2021;3816;686;0
Amapa;03/08/2021;4765;855;0
Amapa;04/08/2021;3416;1960;0
Amapa;05/08/2021;3054;1660;0
Amapa;06/08/2021;2420;1590;0
Amapa;07/08/2021;8292;878;0
Amapa;08/08/2021;16;15;0
Amapa;09/08/2021;1263;1700;0
Amapa;10/08/2021;1829;3107;0
Amapa;11/08/2021;2052;1485;0
Amapa;12/08/2021;2487;2105;0
Amapa;13/08/2021;3475;1359;0
Amapa;14/08/2021;8376;855;0
Amapa;15/08/2021;22;43;0
Amapa;16/08/2021;1245;871;0
Amapa;17/08/2021;2537;1283;0
Amapa;18/08/2021;2890;1931;0
Amapa;19/08/2021;4372;1411;0
Amapa;20/08/2021;2296;1422;0
Amapa;21/08/2021;7454;1049;0
Amapa;22/08/2021;132;38;0
Amapa;23/08/2021;1916;1747;0
Amapa;24/08/2021;2696;1795;0
Amapa;25/08/2021;3212;1590;0
Amapa;26/08/2021;3139;2238;0
Amapa;27/08/2021;2825;1627;0
Amapa;28/08/2021;3515;2780;0
Amapa;29/08/2021;91;28;0
Amapa;30/08/2021;2478;2723;0
Amapa;31/08/2021;2543;4736;0
Amapa;01/09/2021;2374;3495;0
Amapa;02/09/2021;1835;2315;0
Amapa;03/09/2021;1919;3050;0
Amapa;04/09/2021;2803;2182;0
Amapa;05/09/2021;13;47;0
Amapa;06/09/2021;1472;2292;0
Amapa;07/09/2021;77;1053;0
Amapa;08/09/2021;1767;2611;0
Amapa;09/09/2021;2307;2969;0
Amapa;10/09/2021;2118;2605;0
Amapa;11/09/2021;3718;1750;0
Amapa;12/09/2021;16;14;0
Amapa;13/09/2021;27;50;0
Amapa;14/09/2021;2054;4045;0
Amapa;15/09/2021;1533;3785;0
Amapa;16/09/2021;526;2569;0
Amapa;17/09/2021;534;2242;0
Amapa;18/09/2021;918;1773;0
Amapa;19/09/2021;17;20;0
Amapa;20/09/2021;562;2719;0
Amapa;21/09/2021;967;2623;0
Amapa;22/09/2021;982;2766;0
Amapa;23/09/2021;848;2698;0
Amapa;24/09/2021;1175;2364;1
Amapa;25/09/2021;1083;1924;0
Amapa;26/09/2021;29;66;0
Amapa;27/09/2021;984;2970;0
Amapa;28/09/2021;922;2529;0
Amapa;29/09/2021;846;2928;0
Amapa;30/09/2021;780;3004;0
Amapa;01/10/2021;581;3247;0
Amapa;02/10/2021;626;2123;0
Amapa;03/10/2021;12;15;0
Amapa;04/10/2021;676;3384;0
Amapa;05/10/2021;736;4046;0
Amapa;06/10/2021;814;3916;0
Amapa;07/10/2021;658;3115;0
Amapa;08/10/2021;501;3617;2
Amapa;09/10/2021;428;2375;1
Amapa;10/10/2021;22;220;0
Amapa;11/10/2021;442;2727;0
Amapa;12/10/2021;39;102;0
Amapa;13/10/2021;617;4246;0
Amapa;14/10/2021;624;4225;1
Amapa;15/10/2021;388;3301;0
Amapa;16/10/2021;324;1912;0
Amapa;17/10/2021;6;14;0
Amapa;18/10/2021;672;4629;0
Amapa;19/10/2021;821;4700;0
Amapa;20/10/2021;856;4363;0
Amapa;21/10/2021;635;3306;0
Amapa;22/10/2021;562;2671;0
Amapa;23/10/2021;317;1373;0
Amapa;24/10/2021;58;63;0
Amapa;25/10/2021;577;3235;0
Amapa;26/10/2021;417;3322;0
Amapa;27/10/2021;777;4118;0
Amapa;28/10/2021;556;2968;0
Amapa;29/10/2021;596;2989;0
Amapa;30/10/2021;223;1072;0
Amapa;31/10/2021;5;33;0
Amapa;01/11/2021;190;254;0
Amapa;02/11/2021;81;49;0
Amapa;03/11/2021;444;3518;0
Amapa;04/11/2021;361;3048;0
Amapa;05/11/2021;369;2705;0
Amapa;06/11/2021;161;1179;0
Amapa;07/11/2021;6;14;0
Amapa;08/11/2021;658;3113;0
Amapa;09/11/2021;632;3612;0
Amapa;10/11/2021;821;4061;0
Amapa;11/11/2021;624;2688;0
Amapa;12/11/2021;493;3024;0
Amapa;13/11/2021;105;957;0
Amapa;14/11/2021;20;21;0
Amapa;15/11/2021;26;55;0
Amapa;16/11/2021;498;2903;0
Amapa;17/11/2021;558;3149;2
Amapa;18/11/2021;462;3170;0
Amapa;19/11/2021;428;2836;0
Amapa;20/11/2021;124;732;0
Amapa;21/11/2021;25;43;0
Amapa;22/11/2021;440;2878;0
Amapa;23/11/2021;478;2940;0
Amapa;24/11/2021;539;2927;0
Amapa;25/11/2021;578;2944;0
Amapa;26/11/2021;506;2624;1
Amapa;27/11/2021;91;690;0
Amapa;28/11/2021;28;63;0
Amapa;29/11/2021;495;2971;0
Amapa;30/11/2021;123;812;0
Amapa;01/12/2021;561;2654;0
Amapa;02/12/2021;674;3078;0
Amapa;03/12/2021;553;3016;0
Amapa;04/12/2021;613;3800;0
Amapa;05/12/2021;46;166;0
Amapa;06/12/2021;458;2625;0
Amapa;07/12/2021;717;3098;0
Amapa;08/12/2021;279;1406;0
Amapa;09/12/2021;603;3104;0
Amapa;10/12/2021;526;2344;0
Amapa;11/12/2021;231;937;0
Amapa;12/12/2021;208;150;0
Amapa;13/12/2021;445;3386;0
Amapa;14/12/2021;587;4145;0
Amapa;15/12/2021;339;2676;0
Amapa;16/12/2021;336;2235;0
Amapa;17/12/2021;200;1760;0
Amapa;18/12/2021;89;777;0
Amapa;19/12/2021;4;33;0
Amapa;20/12/2021;368;1922;0
Amapa;21/12/2021;301;1822;2
Amapa;22/12/2021;118;1339;0
Amapa;23/12/2021;73;891;0
Amapa;24/12/2021;19;131;0
Amapa;25/12/2021;5;30;0
Amapa;26/12/2021;10;45;0
Amapa;27/12/2021;213;1741;0
Amapa;28/12/2021;165;1918;0
Amapa;29/12/2021;158;1533;0
Amapa;30/12/2021;83;1059;0
Amapa;31/12/2021;12;56;0
Amazonas;02/01/2021;21;0;0
Amazonas;03/01/2021;0;2;0
Amazonas;10/01/2021;0;1;0
Amazonas;11/01/2021;0;1;0
Amazonas;14/01/2021;4;0;0
Amazonas;17/01/2021;22;3;0
Amazonas;18/01/2021;41;0;0
Amazonas;19/01/2021;1513;5;0
Amazonas;20/01/2021;7168;15;0
Amazonas;21/01/2021;4935;3;0
Amazonas;22/01/2021;5372;16;0
Amazonas;23/01/2021;5738;14;0
Amazonas;24/01/2021;3445;1;0
Amazonas;25/01/2021;8162;3;0
Amazonas;26/01/2021;5630;15;0
Amazonas;27/01/2021;7422;12;2
Amazonas;28/01/2021;5484;12;0
Amazonas;29/01/2021;7906;3;0
Amazonas;30/01/2021;6809;5;0
Amazonas;31/01/2021;6646;7;0
Amazonas;01/02/2021;10564;24;0
Amazonas;02/02/2021;13530;27;0
Amazonas;03/02/2021;12924;21;0
Amazonas;04/02/2021;8485;49;0
Amazonas;05/02/2021;7522;195;0
Amazonas;06/02/2021;2796;241;0
Amazonas;07/02/2021;405;237;0
Amazonas;08/02/2021;14915;460;0
Amazonas;09/02/2021;13097;3477;0
Amazonas;10/02/2021;9391;1919;0
Amazonas;11/02/2021;6250;1826;0
Amazonas;12/02/2021;5253;2678;0
Amazonas;13/02/2021;2480;1824;0
Amazonas;14/02/2021;594;979;0
Amazonas;15/02/2021;3704;3060;0
Amazonas;16/02/2021;2895;2653;1
Amazonas;17/02/2021;3673;5142;0
Amazonas;18/02/2021;2865;4464;0
Amazonas;19/02/2021;2839;3503;0
Amazonas;20/02/2021;1226;2510;0
Amazonas;21/02/2021;239;669;0
Amazonas;22/02/2021;2291;2968;0
Amazonas;23/02/2021;1799;3347;0
Amazonas;24/02/2021;1914;2842;0
Amazonas;25/02/2021;1571;2413;0
Amazonas;26/02/2021;2013;5219;0
Amazonas;27/02/2021;2218;3023;0
Amazonas;28/02/2021;571;369;0
Amazonas;01/03/2021;6867;3857;0
Amazonas;02/03/2021;9867;3281;3
Amazonas;03/03/2021;11135;4523;0
Amazonas;04/03/2021;9732;4725;0
Amazonas;05/03/2021;11338;4536;0
Amazonas;06/03/2021;5307;2991;0
Amazonas;07/03/2021;268;285;0
Amazonas;08/03/2021;3714;2643;0
Amazonas;09/03/2021;4321;2143;0
Amazonas;10/03/2021;5849;2557;0
Amazonas;11/03/2021;7926;1884;0
Amazonas;12/03/2021;7483;1710;0
Amazonas;13/03/2021;5413;1166;0
Amazonas;14/03/2021;159;297;0
Amazonas;15/03/2021;8083;1779;0
Amazonas;16/03/2021;5854;1478;0
Amazonas;17/03/2021;8407;1757;0
Amazonas;18/03/2021;5168;1306;0
Amazonas;19/03/2021;8224;1721;0
Amazonas;20/03/2021;6111;667;1
Amazonas;21/03/2021;193;240;0
Amazonas;22/03/2021;2609;1508;10
Amazonas;23/03/2021;2575;1241;0
Amazonas;24/03/2021;2239;1036;0
Amazonas;25/03/2021;1975;991;0
Amazonas;26/03/2021;2065;1256;0
Amazonas;27/03/2021;1441;673;0
Amazonas;28/03/2021;521;170;0
Amazonas;29/03/2021;3719;1495;1
Amazonas;30/03/2021;4774;1222;0
Amazonas;31/03/2021;6214;1143;0
Amazonas;01/04/2021;4260;974;0
Amazonas;02/04/2021;344;245;0
Amazonas;03/04/2021;6077;506;0
Amazonas;04/04/2021;286;37;0
Amazonas;05/04/2021;5026;3544;0
Amazonas;06/04/2021;7645;2922;0
Amazonas;07/04/2021;7831;2641;0
Amazonas;08/04/2021;8756;3338;0
Amazonas;09/04/2021;7208;4252;0
Amazonas;10/04/2021;5792;3541;0
Amazonas;11/04/2021;529;567;0
Amazonas;12/04/2021;6472;7419;0
Amazonas;13/04/2021;7926;5148;0
Amazonas;14/04/2021;8823;5317;0
Amazonas;15/04/2021;7182;4245;0
Amazonas;16/04/2021;6670;5387;0
Amazonas;17/04/2021;2729;4158;0
Amazonas;18/04/2021;724;217;0
Amazonas;19/04/2021;5602;3960;0
Amazonas;20/04/2021;7477;4735;0
Amazonas;21/04/2021;6063;3843;2
Amazonas;22/04/2021;6146;5727;0
Amazonas;23/04/2021;5149;5650;0
Amazonas;24/04/2021;3784;5742;5
Amazonas;25/04/2021;495;136;0
Amazonas;26/04/2021;5117;5336;2
Amazonas;27/04/2021;4298;7683;0
Amazonas;28/04/2021;2516;5847;0
Amazonas;29/04/2021;2061;11065;0
Amazonas;30/04/2021;2812;10754;2
Amazonas;01/05/2021;2142;7277;2
Amazonas;02/05/2021;374;295;0
Amazonas;03/05/2021;1927;10153;0
Amazonas;04/05/2021;2323;8833;1
Amazonas;05/05/2021;2114;8878;0
Amazonas;06/05/2021;2859;6592;0
Amazonas;07/05/2021;2465;6248;0
Amazonas;08/05/2021;1627;5196;0
Amazonas;09/05/2021;471;151;0
Amazonas;10/05/2021;4320;7301;0
Amazonas;11/05/2021;6182;6091;2
Amazonas;12/05/2021;6462;4806;0
Amazonas;13/05/2021;5516;5051;0
Amazonas;14/05/2021;6001;5139;0
Amazonas;15/05/2021;3616;4253;0
Amazonas;16/05/2021;319;190;0
Amazonas;17/05/2021;5322;5112;0
Amazonas;18/05/2021;5674;5283;0
Amazonas;19/05/2021;11567;3989;0
Amazonas;20/05/2021;8960;6792;0
Amazonas;21/05/2021;9811;5946;0
Amazonas;22/05/2021;5664;4557;0
Amazonas;23/05/2021;388;94;0
Amazonas;24/05/2021;10858;3577;0
Amazonas;25/05/2021;10052;3913;0
Amazonas;26/05/2021;6853;4603;0
Amazonas;27/05/2021;7022;5150;0
Amazonas;28/05/2021;6931;3149;0
Amazonas;29/05/2021;3664;2286;0
Amazonas;30/05/2021;351;90;0
Amazonas;31/05/2021;5794;2905;0
Amazonas;01/06/2021;6253;4537;0
Amazonas;02/06/2021;12443;5853;0
Amazonas;03/06/2021;10757;3727;0
Amazonas;04/06/2021;8892;4884;0
Amazonas;05/06/2021;6059;2708;0
Amazonas;06/06/2021;118;30;0
Amazonas;07/06/2021;4020;2333;0
Amazonas;08/06/2021;10215;3903;0
Amazonas;09/06/2021;12174;3069;0
Amazonas;10/06/2021;12786;2913;0
Amazonas;11/06/2021;15092;3473;2
Amazonas;12/06/2021;53603;1034;14
Amazonas;13/06/2021;66532;281;0
Amazonas;14/06/2021;7491;1492;0
Amazonas;15/06/2021;19281;2925;0
Amazonas;16/06/2021;17453;2247;0
Amazonas;17/06/2021;16981;2464;0
Amazonas;18/06/2021;29368;2753;1
Amazonas;19/06/2021;48145;1135;0
Amazonas;20/06/2021;1868;134;0
Amazonas;21/06/2021;9377;1486;0
Amazonas;22/06/2021;21853;2440;0
Amazonas;23/06/2021;16574;2251;0
Amazonas;24/06/2021;12468;2109;0
Amazonas;25/06/2021;17143;1452;0
Amazonas;26/06/2021;26350;689;18
Amazonas;27/06/2021;2048;98;0
Amazonas;28/06/2021;16539;2189;0
Amazonas;29/06/2021;42093;2360;0
Amazonas;30/06/2021;42290;2632;3
Amazonas;01/07/2021;8711;1955;0
Amazonas;02/07/2021;28325;1915;0
Amazonas;03/07/2021;23554;669;0
Amazonas;04/07/2021;371;187;0
Amazonas;05/07/2021;15339;2311;0
Amazonas;06/07/2021;19923;3081;0
Amazonas;07/07/2021;15908;3091;0
Amazonas;08/07/2021;18622;2907;3
Amazonas;09/07/2021;39533;2709;0
Amazonas;10/07/2021;13036;1499;0
Amazonas;11/07/2021;116;349;0
Amazonas;12/07/2021;5542;3187;0
Amazonas;13/07/2021;5483;3678;0
Amazonas;14/07/2021;3925;3700;1
Amazonas;15/07/2021;4622;4444;0
Amazonas;16/07/2021;34498;3037;0
Amazonas;17/07/2021;15326;1218;2
Amazonas;18/07/2021;286;265;0
Amazonas;19/07/2021;3406;3466;0
Amazonas;20/07/2021;3571;3764;0
Amazonas;21/07/2021;38276;4922;0
Amazonas;22/07/2021;30389;4805;0
Amazonas;23/07/2021;12008;3646;0
Amazonas;24/07/2021;930;642;0
Amazonas;25/07/2021;283;324;0
Amazonas;26/07/2021;13527;4229;0
Amazonas;27/07/2021;10633;5359;0
Amazonas;28/07/2021;9830;4008;0
Amazonas;29/07/2021;7143;5639;0
Amazonas;30/07/2021;6792;4353;0
Amazonas;31/07/2021;5792;2511;0
Amazonas;01/08/2021;505;374;0
Amazonas;02/08/2021;5409;6453;0
Amazonas;03/08/2021;6204;6863;0
Amazonas;04/08/2021;5353;4406;0
Amazonas;05/08/2021;6210;5401;2
Amazonas;06/08/2021;6735;5162;1
Amazonas;07/08/2021;4874;6523;0
Amazonas;08/08/2021;179;219;0
Amazonas;09/08/2021;6138;6655;0
Amazonas;10/08/2021;6966;7351;0
Amazonas;11/08/2021;6298;5564;0
Amazonas;12/08/2021;5729;8554;0
Amazonas;13/08/2021;7433;8914;0
Amazonas;14/08/2021;59653;4098;3
Amazonas;15/08/2021;118;128;0
Amazonas;16/08/2021;2880;5564;1
Amazonas;17/08/2021;17844;6948;0
Amazonas;18/08/2021;16375;5650;0
Amazonas;19/08/2021;15022;7869;2
Amazonas;20/08/2021;16180;9291;0
Amazonas;21/08/2021;26521;11081;3
Amazonas;22/08/2021;162;146;0
Amazonas;23/08/2021;12630;8327;0
Amazonas;24/08/2021;11978;7849;0
Amazonas;25/08/2021;11377;6306;0
Amazonas;26/08/2021;13368;5986;1
Amazonas;27/08/2021;10196;7103;3
Amazonas;28/08/2021;13935;39393;6
Amazonas;29/08/2021;4547;16060;0
Amazonas;30/08/2021;7370;12550;0
Amazonas;31/08/2021;9842;22132;0
Amazonas;01/09/2021;8692;18686;0
Amazonas;02/09/2021;9995;13408;0
Amazonas;03/09/2021;9538;12451;0
Amazonas;04/09/2021;6177;9351;0
Amazonas;05/09/2021;54;61;0
Amazonas;06/09/2021;4200;9793;0
Amazonas;07/09/2021;405;372;0
Amazonas;08/09/2021;8007;15524;0
Amazonas;09/09/2021;8338;15102;4
Amazonas;10/09/2021;8848;21104;0
Amazonas;11/09/2021;5209;16043;0
Amazonas;12/09/2021;152;116;2
Amazonas;13/09/2021;7208;23092;7
Amazonas;14/09/2021;7996;22314;0
Amazonas;15/09/2021;6650;20654;0
Amazonas;16/09/2021;4617;15687;0
Amazonas;17/09/2021;4515;26948;2
Amazonas;18/09/2021;7625;36606;6
Amazonas;19/09/2021;181;265;0
Amazonas;20/09/2021;5856;23622;0
Amazonas;21/09/2021;6940;22998;0
Amazonas;22/09/2021;7054;17207;2
Amazonas;23/09/2021;6976;14942;0
Amazonas;24/09/2021;6238;15728;0
Amazonas;25/09/2021;5039;13230;0
Amazonas;26/09/2021;231;256;0
Amazonas;27/09/2021;5636;15861;2
Amazonas;28/09/2021;5639;15781;1
Amazonas;29/09/2021;5201;12906;15
Amazonas;30/09/2021;4709;12627;0
Amazonas;01/10/2021;4536;11930;2
Amazonas;02/10/2021;2481;12973;14
Amazonas;03/10/2021;85;62;0
Amazonas;04/10/2021;2765;9661;0
Amazonas;05/10/2021;4043;15892;1
Amazonas;06/10/2021;4541;15227;8
Amazonas;07/10/2021;3959;13294;0
Amazonas;08/10/2021;4702;12607;0
Amazonas;09/10/2021;3000;24065;2
Amazonas;10/10/2021;257;182;1
Amazonas;11/10/2021;1139;2917;0
Amazonas;12/10/2021;410;316;0
Amazonas;13/10/2021;3912;17616;0
Amazonas;14/10/2021;4180;17300;11
Amazonas;15/10/2021;3245;16092;0
Amazonas;16/10/2021;1321;1725;2
Amazonas;17/10/2021;175;121;0
Amazonas;18/10/2021;4051;18506;20
Amazonas;19/10/2021;3941;17406;2
Amazonas;20/10/2021;4225;16292;3
Amazonas;21/10/2021;3510;13300;7
Amazonas;22/10/2021;4119;16208;6
Amazonas;23/10/2021;1503;11170;2
Amazonas;24/10/2021;226;141;0
Amazonas;25/10/2021;4334;14822;4
Amazonas;26/10/2021;3595;15862;1
Amazonas;27/10/2021;3246;13031;1
Amazonas;28/10/2021;2023;10324;1
Amazonas;29/10/2021;1726;10088;1
Amazonas;30/10/2021;1381;9443;0
Amazonas;31/10/2021;140;128;0
Amazonas;01/11/2021;458;1585;0
Amazonas;02/11/2021;101;156;4
Amazonas;03/11/2021;3055;16197;3
Amazonas;04/11/2021;2852;16625;12
Amazonas;05/11/2021;2754;18593;15
Amazonas;06/11/2021;1352;13061;5
Amazonas;07/11/2021;505;2892;3
Amazonas;08/11/2021;2619;15371;15
Amazonas;09/11/2021;2659;15731;36
Amazonas;10/11/2021;3407;17021;42
Amazonas;11/11/2021;3560;17557;40
Amazonas;12/11/2021;2941;16037;25
Amazonas;13/11/2021;1749;12030;236
Amazonas;14/11/2021;558;1480;145
Amazonas;15/11/2021;473;893;0
Amazonas;16/11/2021;2785;14081;25
Amazonas;17/11/2021;3307;15699;38
Amazonas;18/11/2021;2693;11618;3574
Amazonas;19/11/2021;2032;14653;128
Amazonas;20/11/2021;862;11240;513
Amazonas;21/11/2021;286;826;188
Amazonas;22/11/2021;2518;9793;3356
Amazonas;23/11/2021;2152;6817;54
Amazonas;24/11/2021;2204;9983;2537
Amazonas;25/11/2021;2475;11956;3232
Amazonas;26/11/2021;1917;9565;2540
Amazonas;27/11/2021;1008;4289;2218
Amazonas;28/11/2021;316;635;110
Amazonas;29/11/2021;2995;10800;2774
Amazonas;30/11/2021;2870;10895;2954
Amazonas;01/12/2021;1878;7506;23
Amazonas;02/12/2021;3916;16810;10
Amazonas;03/12/2021;3030;13058;19
Amazonas;04/12/2021;1560;7503;2
Amazonas;05/12/2021;676;2523;9
Amazonas;06/12/2021;3246;11708;8
Amazonas;07/12/2021;3474;10929;2120
Amazonas;08/12/2021;3536;14079;387
Amazonas;09/12/2021;3479;13155;4722
Amazonas;10/12/2021;2791;9926;5355
Amazonas;11/12/2021;1486;6467;4027
Amazonas;12/12/2021;574;1531;1103
Amazonas;13/12/2021;2665;11066;3915
Amazonas;14/12/2021;2996;11961;4211
Amazonas;15/12/2021;2382;11062;2672
Amazonas;16/12/2021;2687;11162;3542
Amazonas;17/12/2021;1961;8691;3005
Amazonas;18/12/2021;896;3257;2909
Amazonas;19/12/2021;387;1481;1294
Amazonas;20/12/2021;1852;8593;2466
Amazonas;21/12/2021;1682;7789;2476
Amazonas;22/12/2021;1636;7094;2170
Amazonas;23/12/2021;1095;5049;1482
Amazonas;24/12/2021;55;477;0
Amazonas;25/12/2021;20;81;0
Amazonas;26/12/2021;36;48;4
Amazonas;27/12/2021;810;4393;2054
Amazonas;28/12/2021;1106;5932;3501
Amazonas;29/12/2021;948;5022;3131
Amazonas;30/12/2021;608;3428;2415
Amazonas;31/12/2021;68;359;0
Bahia;01/01/2021;3;1;0
Bahia;03/01/2021;1;1;0
Bahia;04/01/2021;2;0;0
Bahia;05/01/2021;1;4;0
Bahia;06/01/2021;2;4;0
Bahia;07/01/2021;1;6;0
Bahia;08/01/2021;2;1;0
Bahia;09/01/2021;0;1;0
Bahia;10/01/2021;0;4;0
Bahia;11/01/2021;0;12;0
Bahia;12/01/2021;2;4;0
Bahia;13/01/2021;2;2;0
Bahia;14/01/2021;0;1;0
Bahia;15/01/2021;0;1;0
Bahia;17/01/2021;114;35;0
Bahia;18/01/2021;106;52;0
Bahia;19/01/2021;6646;38;2
Bahia;20/01/2021;23949;60;0
Bahia;21/01/2021;18840;61;0
Bahia;22/01/2021;11554;60;0
Bahia;23/01/2021;3876;36;0
Bahia;24/01/2021;3018;13;0
Bahia;25/01/2021;12934;42;0
Bahia;26/01/2021;21058;52;0
Bahia;27/01/2021;18130;43;0
Bahia;28/01/2021;15638;38;0
Bahia;29/01/2021;16317;24;0
Bahia;30/01/2021;9182;15;0
Bahia;31/01/2021;6273;18;0
Bahia;01/02/2021;14079;60;0
Bahia;02/02/2021;17687;163;0
Bahia;03/02/2021;14478;145;0
Bahia;04/02/2021;15199;69;0
Bahia;05/02/2021;15630;54;0
Bahia;06/02/2021;9015;20;0
Bahia;07/02/2021;1378;21;0
